city,city_ascii,state_id,state_name,county_name,lat,lng,ranking,id
Buchanan,Buchanan,TN,Tennessee,Henry,36.434,-88.2027,3,1840144146
Tracy,Tracy,MT,Montana,Cascade,47.4102,-111.1537,3,1840032807
Evergreen Colony,Evergreen Colony,SD,South Dakota,Faulk,45.1217,-99.0425,3,1840144365
Zarephath,Zarephath,NJ,New Jersey,Somerset,40.5362,-74.5744,3,1840024282
Glenfield,Glenfield,ND,North Dakota,Foster,47.4551,-98.5664,3,1840000139
Colorado Acres,Colorado Acres,TX,Texas,Webb,27.6449,-99.2143,5,1840040694
Sciota,Sciota,IL,Illinois,McDonough,40.5626,-90.748,3,1840012113
Emelle,Emelle,AL,Alabama,Sumter,32.7287,-88.3165,3,1840016948
Koyukuk,Koyukuk,AK,Alaska,Yukon-Koyukuk,64.9008,-157.6946,3,1840023453
Brazos,Brazos,TX,Texas,Palo Pinto,32.6622,-98.1231,3,1840036182
Whipholt,Whipholt,MN,Minnesota,Cass,47.0436,-94.386,3,1840026098
Rivergrove,Rivergrove,CA,California,Kern,35.4403,-118.9411,3,1840146267
Bogota,Bogota,TN,Tennessee,Dyer,36.162,-89.439,3,1840036011
Silver Star,Silver Star,MT,Montana,Madison,45.6875,-112.285,3,1840032761
Twin Lakes,Twin Lakes,WA,Washington,Ferry,48.2622,-118.3591,5,1840042118
Anvik,Anvik,AK,Alaska,Yukon-Koyukuk,62.6541,-160.214,3,1840023444
Miller's Cove,Miller's Cove,TX,Texas,Titus,33.156,-95.1147,4,1840037027
Georgetown,Georgetown,AR,Arkansas,White,35.1267,-91.4539,3,1840016341
Masonville,Masonville,IA,Iowa,Delaware,42.4798,-91.5915,3,1840008052
Galestown,Galestown,MD,Maryland,Dorchester,38.5633,-75.7149,3,1840006163
Geyser,Geyser,MT,Montana,Judith Basin,47.2633,-110.4927,3,1840026099
Capulin,Capulin,NM,New Mexico,Union,36.7445,-103.9958,3,1840024854
Chester,Chester,OK,Oklahoma,Major,36.2165,-98.9208,3,1840026928
Evansville,Evansville,AR,Arkansas,Washington,35.7924,-94.4911,3,1840001740
Big Creek,Big Creek,WV,West Virginia,Logan,38.0054,-82.0361,3,1840025701
Peoria,Peoria,CO,Colorado,Arapahoe,39.6649,-104.1456,3,1840024383
West Amana,West Amana,IA,Iowa,Iowa,41.8083,-91.9654,3,1840026252
Vicksburg,Vicksburg,PA,Pennsylvania,Blair,40.3698,-78.4158,3,1840153021
Gibbs,Gibbs,MO,Missouri,Adair,40.099,-92.4166,3,1840012304
Egypt,Egypt,AR,Arkansas,Craighead,35.8677,-90.9459,3,1840016238
Putnam,Putnam,TX,Texas,Callahan,32.3703,-99.1955,3,1840022099
Ohlman,Ohlman,IL,Illinois,Montgomery,39.3433,-89.2186,3,1840012642
Ten Broeck,Ten Broeck,KY,Kentucky,Jefferson,38.2976,-85.5807,3,1840030810
Sleetmute,Sleetmute,AK,Alaska,Bethel,61.6516,-157.1251,3,1840023346
Crozier,Crozier,AZ,Arizona,Mohave,35.4227,-113.6487,3,1840023176
Hallett,Hallett,OK,Oklahoma,Pawnee,36.2319,-96.5679,3,1840021657
Union Level,Union Level,VA,Virginia,Mecklenburg,36.7071,-78.2319,3,1840024862
Walters,Walters,MN,Minnesota,Faribault,43.6049,-93.6743,3,1840010042
Coy,Coy,AR,Arkansas,Lonoke,34.5405,-91.8713,3,1840016497
Alix,Alix,AR,Arkansas,Franklin,35.4219,-93.7289,3,1840027634
Redwood,Redwood,MS,Mississippi,Warren,32.4734,-90.7969,3,1840032410
Montier,Montier,MO,Missouri,Shannon,36.9817,-91.5749,3,1840025737
Wolf Lake,Wolf Lake,MN,Minnesota,Becker,46.8066,-95.3526,3,1840009968
Lehr,Lehr,ND,North Dakota,McIntosh,46.2826,-99.3528,3,1840000250
Symerton,Symerton,IL,Illinois,Will,41.3256,-88.053,3,1840011498
Ali Chukson,Ali Chukson,AZ,Arizona,Pima,31.9115,-111.8017,3,1840023061
Batesville,Batesville,OH,Ohio,Noble,39.9156,-81.2824,3,1840012463
Kohls Ranch,Kohls Ranch,AZ,Arizona,Gila,34.321,-111.0838,3,1840022865
Oljato-Monument Valley,Oljato-Monument Valley,AZ,Arizona,Navajo,36.9867,-110.191,5,1840037122
Camp Nelson,Camp Nelson,CA,California,Tulare,36.142,-118.6108,3,1840024866
Holmesville,Holmesville,NE,Nebraska,Gage,40.2009,-96.6584,3,1840024304
Tightwad,Tightwad,MO,Missouri,Henry,38.3096,-93.5466,3,1840012894
Essary Springs,Essary Springs,TN,Tennessee,Hardeman,35.0113,-88.8025,3,1840109651
Glen Allen,Glen Allen,MO,Missouri,Bollinger,37.3171,-90.0282,4,1840032057
Lake View,Lake View,IN,Indiana,Franklin,39.4852,-85.2492,4,1840001794
Caberfae,Caberfae,MI,Michigan,Wexford,44.2492,-85.7256,4,1840039574
Reubens,Reubens,ID,Idaho,Lewis,46.3229,-116.5429,3,1840019901
Fluvanna,Fluvanna,TX,Texas,Scurry,32.8833,-101.1415,3,1840112485
Rome,Rome,IA,Iowa,Henry,40.982,-91.6817,3,1840009337
Butte City,Butte City,ID,Idaho,Butte,43.607,-113.2408,3,1840018628
Knights Ferry,Knights Ferry,CA,California,Stanislaus,37.8199,-120.6704,3,1840130368
Tatum,Tatum,SC,South Carolina,Marlboro,34.6438,-79.5867,3,1840016588
Culver,Culver,KS,Kansas,Ottawa,38.9701,-97.7592,3,1840007382
Loco Hills,Loco Hills,NM,New Mexico,Eddy,32.8197,-103.9783,3,1840025095
Helmville,Helmville,MT,Montana,Powell,46.8614,-112.9629,3,1840032731
Martinsburg,Martinsburg,NE,Nebraska,Dixon,42.5084,-96.8314,3,1840011097
Dawson,Dawson,ND,North Dakota,Kidder,46.8679,-99.7536,3,1840000149
Colburn,Colburn,IN,Indiana,Tippecanoe,40.5188,-86.7122,3,1840024299
Cedar Crest,Cedar Crest,PA,Pennsylvania,Mifflin,40.3966,-77.8858,3,1840040467
Belvidere,Belvidere,TN,Tennessee,Franklin,35.1281,-86.1881,3,1840036009
Sharpsburg,Sharpsburg,IA,Iowa,Taylor,40.8029,-94.6405,3,1840009388
Farwell,Farwell,NE,Nebraska,Howard,41.2156,-98.628,3,1840011664
Candy Kitchen,Candy Kitchen,NM,New Mexico,Cibola,34.912,-108.4929,3,1840146214
Essex,Essex,MT,Montana,Flathead,48.2823,-113.6095,3,1840032722
Olivet,Olivet,KS,Kansas,Osage,38.4813,-95.7519,3,1840009777
Big Horn,Big Horn,WY,Wyoming,Sheridan,44.6791,-106.9971,3,1840017428
New Trier,New Trier,MN,Minnesota,Dakota,44.6038,-92.9329,3,1840007856
Arrowhead Springs,Arrowhead Springs,WY,Wyoming,Sweetwater,41.5081,-109.1551,3,1840038423
Caballo,Caballo,NM,New Mexico,Sierra,32.9806,-107.3075,3,1840025046
Spring Hill,Spring Hill,IN,Indiana,Marion,39.8346,-86.1926,3,1840030026
Pilot Point,Pilot Point,AK,Alaska,Lake and Peninsula,57.5585,-157.6798,3,1840000190
Jesterville,Jesterville,MD,Maryland,Wicomico,38.2897,-75.8928,3,1840024666
Slate Springs,Slate Springs,MS,Mississippi,Calhoun,33.7417,-89.3752,4,1840036330
Tensed,Tensed,ID,Idaho,Benewah,47.1596,-116.9238,3,1840021127
Climbing Hill,Climbing Hill,IA,Iowa,Woodbury,42.3394,-96.0811,3,1840026201
Pinhook Corner,Pinhook Corner,OK,Oklahoma,Sequoyah,35.5314,-94.8911,3,1840034479
Chitina,Chitina,AK,Alaska,Copper River,61.5276,-144.2991,3,1840023394
Little City,Little City,OK,Oklahoma,Marshall,34.084,-96.616,3,1840096449
Zenda,Zenda,KS,Kansas,Kingman,37.444,-98.2819,3,1840010857
Shiro,Shiro,TX,Texas,Grimes,30.6087,-95.8862,3,1840036575
Horace,Horace,KS,Kansas,Greeley,38.4769,-101.7905,3,1840007478
Robertson,Robertson,WY,Wyoming,Uinta,41.1816,-110.4274,3,1840018714
Waumandee,Waumandee,WI,Wisconsin,Buffalo,44.3024,-91.7051,3,1840025360
Ralston,Ralston,IA,Iowa,Carroll,42.0418,-94.6293,3,1840009163
Alpine,Alpine,AR,Arkansas,Clark,34.2268,-93.3783,3,1840027635
North Crows Nest,North Crows Nest,IN,Indiana,Marion,39.8661,-86.1624,3,1840009534
Outlook,Outlook,MT,Montana,Sheridan,48.8888,-104.7849,3,1840022281
Gardner,Gardner,ND,North Dakota,Cass,47.1445,-96.9686,3,1840000179
Antelope,Antelope,OR,Oregon,Wasco,44.9113,-120.7236,3,1840018566
Regina,Regina,NM,New Mexico,Sandoval,36.1947,-106.9453,3,1840019066
Caney Ridge,Caney Ridge,OK,Oklahoma,Cherokee,35.7637,-94.8828,3,1840096376
Clontarf,Clontarf,MN,Minnesota,Swift,45.377,-95.677,3,1840006724
Greenville,Greenville,IA,Iowa,Clay,43.017,-95.1461,3,1840007995
Butte,Butte,ND,North Dakota,McLean,47.837,-100.6658,3,1840000110
Spring Hill,Spring Hill,IA,Iowa,Warren,41.4122,-93.6501,3,1840009281
Hat Creek,Hat Creek,CA,California,Shasta,40.8101,-121.4809,3,1840028323
Harbine,Harbine,NE,Nebraska,Jefferson,40.1916,-96.9743,3,1840012284
Whalan,Whalan,MN,Minnesota,Fillmore,43.7341,-91.9238,3,1840010039
Bear Valley,Bear Valley,CA,California,Mariposa,37.5697,-120.1199,3,1840137638
Chalkhill,Chalkhill,PA,Pennsylvania,Fayette,39.8461,-79.6142,3,1840026560
Wilson City,Wilson City,MO,Missouri,Mississippi,36.9236,-89.223,3,1840013043
Ihlen,Ihlen,MN,Minnesota,Pipestone,43.9122,-96.3709,3,1840006799
Evan,Evan,MN,Minnesota,Brown,44.3549,-94.8361,3,1840007893
Fox,Fox,MT,Montana,Carbon,45.2884,-109.2125,3,1840077974
King Lake,King Lake,NE,Nebraska,Douglas,41.3135,-96.3017,3,1840024169
Amanda Park,Amanda Park,WA,Washington,Grays Harbor,47.4532,-123.9194,3,1840023816
Bison,Bison,OK,Oklahoma,Garfield,36.196,-97.8979,3,1840026927
Westphalia,Westphalia,IN,Indiana,Knox,38.8665,-87.2277,3,1840024607
Trenton,Trenton,IA,Iowa,Henry,41.066,-91.6395,3,1840029675
Pingree,Pingree,ND,North Dakota,Stutsman,47.1638,-98.9086,3,1840000157
Stark,Stark,KS,Kansas,Neosho,37.6898,-95.1441,3,1840009885
Board Camp,Board Camp,AR,Arkansas,Polk,34.5369,-94.0887,3,1840027812
Everton,Everton,AR,Arkansas,Boone,36.1542,-92.9096,3,1840016082
Popponesset Island,Popponesset Island,MA,Massachusetts,Barnstable,41.5855,-70.4591,3,1840031249
Monument,Monument,PA,Pennsylvania,Centre,41.1112,-77.7042,3,1840005157
Alamo,Alamo,ND,North Dakota,Williams,48.5824,-103.4676,3,1840000054
Pamplin City,Pamplin City,VA,Virginia,Appomattox,37.2642,-78.682,3,1840037417
Tibbie,Tibbie,AL,Alabama,Washington,31.3628,-88.2471,3,1840025963
Rothville,Rothville,MO,Missouri,Chariton,39.6539,-93.0635,3,1840012576
Rob Roy,Rob Roy,IN,Indiana,Fountain,40.2367,-87.2433,4,1840056032
Beverly,Beverly,IL,Illinois,Adams,39.7946,-90.99,3,1840027407
New Morgan,New Morgan,PA,Pennsylvania,Berks,40.1834,-75.8896,3,1840003630
Loco,Loco,OK,Oklahoma,Stephens,34.3297,-97.6807,3,1840021888
McCaskill,McCaskill,AR,Arkansas,Hempstead,33.9187,-93.6417,3,1840016759
San Antonio,San Antonio,NM,New Mexico,Socorro,33.9161,-106.87,3,1840025017
Benedict,Benedict,KS,Kansas,Wilson,37.6269,-95.7433,3,1840007589
Foster,Foster,MO,Missouri,Bates,38.1664,-94.5079,3,1840012916
Shelocta,Shelocta,PA,Pennsylvania,Indiana,40.6573,-79.3015,3,1840002789
Lake Cicott,Lake Cicott,IN,Indiana,Cass,40.7642,-86.5242,4,1840055013
Eyers Grove,Eyers Grove,PA,Pennsylvania,Columbia,41.0935,-76.5189,3,1840034956
Umbarger,Umbarger,TX,Texas,Randall,34.9564,-102.1094,3,1840036600
Nightmute,Nightmute,AK,Alaska,Bethel,60.4874,-164.8195,3,1840023363
Coal City,Coal City,IN,Indiana,Owen,39.2303,-87.0458,4,1840029929
Calvert,Calvert,AL,Alabama,Washington,31.154,-88.0169,3,1840025955
Utica,Utica,SD,South Dakota,Yankton,42.981,-97.4967,3,1840003056
Sweet Grass,Sweet Grass,MT,Montana,Toole,48.9929,-111.9668,3,1840023759
Nathalie,Nathalie,VA,Virginia,Halifax,36.9381,-78.9422,3,1840024813
Caledonia,Caledonia,ND,North Dakota,Traill,47.4577,-96.8892,3,1840023810
Lumber Bridge,Lumber Bridge,NC,North Carolina,Robeson,34.8898,-79.0725,3,1840016534
Cale,Cale,AR,Arkansas,Nevada,33.6278,-93.235,3,1840015652
Mineral,Mineral,WA,Washington,Lewis,46.7193,-122.186,3,1840025263
Big Lake,Big Lake,MO,Missouri,Holt,40.0735,-95.3518,3,1840012350
Glasgow,Glasgow,PA,Pennsylvania,Beaver,40.6444,-80.508,3,1840001024
Danbury,Danbury,NE,Nebraska,Red Willow,40.0376,-100.4051,3,1840012294
Reservoir,Reservoir,PA,Pennsylvania,Blair,40.4025,-78.3849,3,1840100989
Genola,Genola,MN,Minnesota,Morrison,45.9653,-94.1129,3,1840007757
Flaming Gorge,Flaming Gorge,UT,Utah,Daggett,40.8889,-109.4751,4,1840041657
West Liberty,West Liberty,IL,Illinois,Jasper,38.8524,-88.0852,3,1840051744
Purdin,Purdin,MO,Missouri,Linn,39.9509,-93.1664,3,1840009488
Waller,Waller,PA,Pennsylvania,Columbia,41.2337,-76.4216,3,1840005006
Igiugig,Igiugig,AK,Alaska,Lake and Peninsula,59.3056,-155.8739,3,1840023283
Windom,Windom,KS,Kansas,McPherson,38.3841,-97.9102,3,1840010784
Panther Burn,Panther Burn,MS,Mississippi,Sharkey,33.0659,-90.8726,3,1840074378
Lima,Lima,OK,Oklahoma,Seminole,35.1737,-96.5983,3,1840021779
Turner,Turner,MT,Montana,Blaine,48.8469,-108.4006,3,1840023754
Huntley,Huntley,NE,Nebraska,Harlan,40.2105,-99.2901,3,1840012299
Gulkana,Gulkana,AK,Alaska,Copper River,62.2155,-145.4449,3,1840023388
Bartlett,Bartlett,KS,Kansas,Labette,37.0549,-95.2112,3,1840007626
Dayton Lakes,Dayton Lakes,TX,Texas,Liberty,30.1446,-94.8208,3,1840019600
Zalma,Zalma,MO,Missouri,Bollinger,37.1422,-90.0825,3,1840013010
Petronila,Petronila,TX,Texas,Nueces,27.6713,-97.6322,3,1840021011
Bath Corner,Bath Corner,SD,South Dakota,Brown,45.4627,-98.3329,3,1840023893
Wilsonville,Wilsonville,NE,Nebraska,Furnas,40.1119,-100.1066,3,1840012279
Mammoth,Mammoth,WY,Wyoming,Park,44.9733,-110.6931,3,1840023927
Zinc,Zinc,AR,Arkansas,Boone,36.2836,-92.9147,3,1840016084
Trosky,Trosky,MN,Minnesota,Pipestone,43.8884,-96.2509,3,1840010026
Wallace,Wallace,SD,South Dakota,Codington,45.0845,-97.4781,3,1840002155
Manchester,Manchester,KS,Kansas,Dickinson,39.0933,-97.3201,3,1840009703
Hardy,Hardy,MT,Montana,Cascade,47.1806,-111.8172,3,1840032610
Melstone,Melstone,MT,Montana,Musselshell,46.5987,-107.8683,3,1840022322
Reynolds,Reynolds,NE,Nebraska,Jefferson,40.0598,-97.3359,3,1840012290
Point of Rocks,Point of Rocks,WY,Wyoming,Sweetwater,41.6831,-108.7755,3,1840038381
Waterbury,Waterbury,NE,Nebraska,Dixon,42.4571,-96.7353,3,1840011100
Cambridge,Cambridge,KS,Kansas,Cowley,37.3177,-96.6673,3,1840007605
Kinsman,Kinsman,IL,Illinois,Grundy,41.1902,-88.57,3,1840011612
Buckhorn,Buckhorn,KY,Kentucky,Perry,37.3461,-83.4695,3,1840013245
Imlay,Imlay,NV,Nevada,Pershing,40.6581,-118.1441,3,1840024249
Box Elder,Box Elder,MT,Montana,Hill,48.323,-110.0177,3,1840032795
Sycamore,Sycamore,OK,Oklahoma,Delaware,36.399,-94.7149,3,1840034591
Summit Lake,Summit Lake,WI,Wisconsin,Langlade,45.3759,-89.2044,3,1840025304
Millard,Millard,MO,Missouri,Adair,40.1075,-92.546,3,1840012305
Rutledge,Rutledge,MO,Missouri,Scotland,40.3139,-92.0876,3,1840010404
Hayesville,Hayesville,IA,Iowa,Keokuk,41.2648,-92.2478,3,1840007108
Grenville,Grenville,SD,South Dakota,Day,45.467,-97.3901,3,1840001559
Mehan,Mehan,OK,Oklahoma,Payne,36.0457,-96.9401,3,1840096456
Eagle Village,Eagle Village,AK,Alaska,Southeast Fairbanks,64.7434,-141.1138,3,1840023467
Watson,Watson,MO,Missouri,Atchison,40.4799,-95.6232,3,1840012136
Cartago,Cartago,CA,California,Inyo,36.3123,-118.0261,3,1840017641
Blocher,Blocher,IN,Indiana,Scott,38.7181,-85.6566,4,1840029915
Pekin,Pekin,ND,North Dakota,Nelson,47.7919,-98.3278,3,1840000097
La Grange,La Grange,TN,Tennessee,Fayette,35.0476,-89.2409,3,1840016406
Akaska,Akaska,SD,South Dakota,Walworth,45.331,-100.1208,3,1840002086
Pine Lake,Pine Lake,AZ,Arizona,Mohave,35.0887,-113.874,4,1840075424
Cayce,Cayce,KY,Kentucky,Fulton,36.5577,-89.0349,3,1840026925
Jamaica,Jamaica,VT,Vermont,Windham,43.0975,-72.7784,3,1840152954
Londonderry,Londonderry,VT,Vermont,Windham,43.2278,-72.8083,3,1840152961
Milford,Milford,IN,Indiana,Decatur,39.3504,-85.6197,4,1840001768
Yorkshire,Yorkshire,OH,Ohio,Darke,40.3252,-84.4947,3,1840012257
Georgetown,Georgetown,MN,Minnesota,Clay,47.0784,-96.7959,3,1840007729
Tuckers Crossroads,Tuckers Crossroads,TN,Tennessee,Wilson,36.2066,-86.1676,3,1840110621
Leslie,Leslie,MO,Missouri,Franklin,38.418,-91.2309,3,1840012860
Turtle River,Turtle River,MN,Minnesota,Beltrami,47.5882,-94.7581,3,1840009958
Jennette,Jennette,AR,Arkansas,Crittenden,35.1639,-90.4092,3,1840016381
Woodbury,Woodbury,KY,Kentucky,Butler,37.1836,-86.6353,3,1840015254
Chautauqua,Chautauqua,KS,Kansas,Chautauqua,37.0241,-96.1774,3,1840007635
Herrick,Herrick,SD,South Dakota,Gregory,43.115,-99.1882,3,1840002866
Chillicothe,Chillicothe,IA,Iowa,Wapello,41.0861,-92.53,3,1840007148
Tradesville,Tradesville,SC,South Carolina,Lancaster,34.7705,-80.5487,3,1840035749
Juliustown,Juliustown,NJ,New Jersey,Burlington,40.0121,-74.6715,3,1840026546
Marysville,Marysville,IA,Iowa,Marion,41.1808,-92.9538,3,1840008227
Dunning,Dunning,NE,Nebraska,Blaine,41.8272,-100.1048,3,1840011369
Dayton,Dayton,AL,Alabama,Marengo,32.351,-87.6416,3,1840016995
Garceno,Garceno,TX,Texas,Starr,26.4122,-98.9406,3,1840018316
Sportsmans Park,Sportsmans Park,OR,Oregon,Wasco,45.2197,-121.3945,3,1840148747
Rivervale,Rivervale,AR,Arkansas,Poinsett,35.6759,-90.3445,3,1840027779
Keddie,Keddie,CA,California,Plumas,40.0059,-120.9523,3,1840017523
St. Joseph,St. Joseph,IA,Iowa,Kossuth,42.9123,-94.2308,3,1840024034
Beulah Beach,Beulah Beach,OH,Ohio,Erie,41.3918,-82.4428,3,1840026307
De Soto,De Soto,GA,Georgia,Sumter,31.9548,-84.0636,4,1840029398
Belleair Shore,Belleair Shore,FL,Florida,Pinellas,27.9173,-82.8455,3,1840028633
Plush,Plush,OR,Oregon,Lake,42.4051,-119.8993,3,1840025437
Klukwan,Klukwan,AK,Alaska,Hoonah-Angoon,59.3987,-135.8886,3,1840023677
Radersburg,Radersburg,MT,Montana,Broadwater,46.1965,-111.6316,3,1840018473
Woodsville,Woodsville,NY,New York,Livingston,42.579,-77.7338,3,1840024086
Mountain View,Mountain View,NM,New Mexico,Cibola,35.0046,-108.3979,3,1840153135
Columbus,Columbus,ND,North Dakota,Burke,48.905,-102.7812,3,1840001863
Brentford,Brentford,SD,South Dakota,Spink,45.1591,-98.3223,3,1840002123
De Borgia,De Borgia,MT,Montana,Mineral,47.3701,-115.3211,3,1840018449
Sunny Slopes,Sunny Slopes,CA,California,Mono,37.5693,-118.6758,4,1840076293
Heeney,Heeney,CO,Colorado,Summit,39.8712,-106.3002,3,1840024367
Ross Corner,Ross Corner,NJ,New Jersey,Sussex,41.1243,-74.719,3,1840024181
Kenneth,Kenneth,MN,Minnesota,Rock,43.7543,-96.0725,3,1840007925
Levasy,Levasy,MO,Missouri,Jackson,39.1363,-94.1307,3,1840008539
Graham,Graham,AL,Alabama,Randolph,33.4552,-85.323,3,1840022971
Oklaunion,Oklaunion,TX,Texas,Wilbarger,34.1294,-99.1443,3,1840036533
Mulberry,Mulberry,OK,Oklahoma,Adair,35.8631,-94.7014,4,1840040387
Eddyville,Eddyville,IL,Illinois,Pope,37.5005,-88.5847,3,1840013001
Lorton,Lorton,NE,Nebraska,Otoe,40.5972,-96.0242,3,1840011963
Gloster,Gloster,LA,Louisiana,De Soto,32.1921,-93.8112,3,1840025917
Eagle Rock,Eagle Rock,MO,Missouri,Barry,36.55,-93.7422,3,1840025744
Albion,Albion,OK,Oklahoma,Pushmataha,34.6622,-95.0993,3,1840021889
Craig,Craig,IA,Iowa,Plymouth,42.8955,-96.3096,3,1840006895
Calzada,Calzada,PR,Puerto Rico,Ponce,18.0054,-66.564,3,1630035697
Selz,Selz,ND,North Dakota,Pierce,47.8594,-99.8934,3,1840023767
Brentwood Colony,Brentwood Colony,SD,South Dakota,Faulk,45.1513,-99.2984,3,1840146999
Aurora,Aurora,KS,Kansas,Cloud,39.452,-97.53,3,1840007326
Maramec,Maramec,OK,Oklahoma,Pawnee,36.2419,-96.6805,3,1840022661
Brenton,Brenton,WV,West Virginia,Wyoming,37.6004,-81.6351,3,1840038221
New Market,New Market,MO,Missouri,Platte,39.5019,-94.7995,3,1840076431
Clinchport,Clinchport,VA,Virginia,Scott,36.6781,-82.7451,3,1840006545
Beedeville,Beedeville,AR,Arkansas,Jackson,35.4292,-91.1107,3,1840015376
Newport,Newport,NE,Nebraska,Rock,42.6002,-99.3283,3,1840011077
Paac Ciinak,Paac Ciinak,WI,Wisconsin,Shawano,44.8579,-89.155,4,1840153098
Randalia,Randalia,IA,Iowa,Fayette,42.8634,-91.8867,3,1840009063
Bringhurst,Bringhurst,IN,Indiana,Carroll,40.5269,-86.5251,3,1840054371
Goodyears Bar,Goodyears Bar,CA,California,Sierra,39.5459,-120.888,3,1840024377
Tuttle,Tuttle,CA,California,Merced,37.2965,-120.3789,3,1840024775
Avilla,Avilla,MO,Missouri,Jasper,37.1938,-94.1298,3,1840009913
Fort Hill,Fort Hill,OR,Oregon,Polk,45.067,-123.5605,3,1840026116
Strandburg,Strandburg,SD,South Dakota,Grant,45.0441,-96.7604,3,1840001586
Unity Village,Unity Village,MO,Missouri,Jackson,38.9525,-94.3995,3,1840012728
Patmos,Patmos,AR,Arkansas,Hempstead,33.5112,-93.5679,3,1840016764
Sharon,Sharon,ND,North Dakota,Steele,47.5974,-97.8994,3,1840001903
Clifford,Clifford,ND,North Dakota,Traill,47.3483,-97.4102,3,1840001906
Randsburg,Randsburg,CA,California,Kern,35.368,-117.6607,3,1840019139
Penton,Penton,AL,Alabama,Chambers,33.009,-85.4722,3,1840023014
Holloway,Holloway,MN,Minnesota,Swift,45.2441,-95.9112,3,1840006728
Shageluk,Shageluk,AK,Alaska,Yukon-Koyukuk,62.6684,-159.563,3,1840023459
Grayridge,Grayridge,MO,Missouri,Stoddard,36.8247,-89.7819,3,1840025739
Mount Judea,Mount Judea,AR,Arkansas,Newton,35.9214,-93.0577,3,1840027832
Clayton,Clayton,IA,Iowa,Clayton,42.9022,-91.1493,3,1840006890
Catarina,Catarina,TX,Texas,Dimmit,28.3499,-99.6161,3,1840018287
St. Paul,St. Paul,IA,Iowa,Lee,40.7678,-91.5164,3,1840009399
Dougherty,Dougherty,IA,Iowa,Cerro Gordo,42.922,-93.0361,3,1840006877
Peru,Peru,PA,Pennsylvania,Centre,40.8544,-77.7671,3,1840100789
Preble,Preble,IN,Indiana,Adams,40.8323,-85.0147,4,1840055445
Duffield,Duffield,VA,Virginia,Scott,36.7196,-82.796,3,1840006542
Morristown,Morristown,SD,South Dakota,Corson,45.9386,-101.7188,3,1840002017
Yucca,Yucca,AZ,Arizona,Mohave,34.8629,-114.1461,3,1840023190
Barstow,Barstow,IL,Illinois,Rock Island,41.5162,-90.3566,3,1840051001
Gabbs,Gabbs,NV,Nevada,Nye,38.8621,-117.933,3,1840026677
Bowmore,Bowmore,NC,North Carolina,Hoke,34.9358,-79.2999,3,1840013505
Pancoastburg,Pancoastburg,OH,Ohio,Fayette,39.624,-83.2642,3,1840026629
Brandon,Brandon,MT,Montana,Madison,45.466,-112.1339,3,1840077913
Tierra Bonita,Tierra Bonita,TX,Texas,Cameron,26.2727,-97.8276,3,1840019741
Rea,Rea,MO,Missouri,Andrew,40.0616,-94.7645,3,1840009475
Goff,Goff,KS,Kansas,Nemaha,39.6641,-95.9317,3,1840008429
Elwin,Elwin,IL,Illinois,Macon,39.7763,-88.9778,3,1840051183
Billingsley,Billingsley,AL,Alabama,Autauga,32.661,-86.7087,3,1840015798
Big Flat,Big Flat,AR,Arkansas,Baxter,36.0056,-92.4066,3,1840015301
Piqua,Piqua,KS,Kansas,Woodson,37.922,-95.5375,3,1840026794
Casselman,Casselman,PA,Pennsylvania,Somerset,39.8857,-79.2112,3,1840003733
Tuskahoma,Tuskahoma,OK,Oklahoma,Pushmataha,34.6272,-95.2779,3,1840026971
Redding,Redding,IA,Iowa,Ringgold,40.6067,-94.3863,3,1840009392
Little Orleans,Little Orleans,MD,Maryland,Allegany,39.63,-78.3949,3,1840024426
Ethel,Ethel,MO,Missouri,Macon,39.8933,-92.741,3,1840010537
Glade,Glade,KS,Kansas,Phillips,39.6837,-99.3116,3,1840008422
Strang,Strang,OK,Oklahoma,Mayes,36.4123,-95.1347,3,1840022671
Casmalia,Casmalia,CA,California,Santa Barbara,34.8378,-120.5309,3,1840022804
Ringo,Ringo,KS,Kansas,Crawford,37.5064,-94.7649,3,1840058833
Sasakwa,Sasakwa,OK,Oklahoma,Seminole,34.9468,-96.5253,3,1840022758
Farlington,Farlington,KS,Kansas,Crawford,37.6155,-94.8226,3,1840030213
Barrelville,Barrelville,MD,Maryland,Allegany,39.7026,-78.8425,3,1840024414
Revere,Revere,MN,Minnesota,Redwood,44.2215,-95.3611,3,1840008962
Vermillion,Vermillion,KS,Kansas,Marshall,39.7183,-96.2659,3,1840010551
Grant,Grant,IA,Iowa,Montgomery,41.1429,-94.9848,3,1840008275
Abbyville,Abbyville,KS,Kansas,Reno,37.9705,-98.2027,3,1840007538
Faxon,Faxon,OK,Oklahoma,Comanche,34.4603,-98.5794,3,1840021851
Frankewing,Frankewing,TN,Tennessee,Giles,35.1943,-86.857,3,1840036042
